	Accompany	Approach	Argue with	Avoid	Block	Bother	Capture	Chase	Creep up on	Encircle	Escape	Examine	Fight	Flirt with	Follow	Herd	Hit	Huddle with	Hug	Ignore	Kiss	Lead	Leave	Mimic	Play with	Poke	Pull	Push	Scratch	Talk to	Throw	Tickle
4944_huddle with	0.0	0.0	0.022222222222222223	0.0	0.0	0.3333333333333333	0.022222222222222223	0.0	0.0	0.0	0.0	0.022222222222222223	0.022222222222222223	0.044444444444444446	0.0	0.0	0.0	0.022222222222222223	0.0	0.044444444444444446	0.044444444444444446	0.0	0.0	0.0	0.08888888888888889	0.044444444444444446	0.0	0.0	0.0	0.022222222222222223	0.0	0.26666666666666666
4945_argue with	0.0	0.0	0.5555555555555556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28888888888888886	0.0	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.08888888888888889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223
4946_poke	0.0	0.046511627906976744	0.023255813953488372	0.0	0.0	0.4418604651162791	0.0	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.0	0.06976744186046512	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.11627906976744186	0.046511627906976744	0.0	0.0	0.046511627906976744	0.0	0.0	0.09302325581395349
4947_play with	0.0	0.0	0.04878048780487805	0.0	0.024390243902439025	0.34146341463414637	0.0	0.0	0.0	0.2926829268292683	0.0	0.0	0.07317073170731707	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.07317073170731707	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.07317073170731707
4948_encircle	0.0	0.0	0.0	0.0	0.022222222222222223	0.044444444444444446	0.0	0.022222222222222223	0.0	0.8444444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4949_creep up on	0.0	0.23255813953488372	0.0	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.3953488372093023	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.11627906976744186	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0
4950_examine	0.0	0.02564102564102564	0.02564102564102564	0.0	0.02564102564102564	0.02564102564102564	0.0	0.0	0.05128205128205128	0.5897435897435898	0.0	0.10256410256410256	0.0	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.05128205128205128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4951_lead	0.1282051282051282	0.0	0.0	0.0	0.0	0.0	0.0	0.1794871794871795	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.4358974358974359	0.05128205128205128	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.05128205128205128	0.0	0.0	0.02564102564102564	0.0	0.02564102564102564	0.0	0.0	0.0
4952_talk to	0.0	0.0	0.1794871794871795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.38461538461538464	0.0	0.02564102564102564	0.0	0.0	0.0	0.3076923076923077	0.0	0.0
4953_avoid	0.0	0.0	0.024390243902439025	0.17073170731707318	0.0	0.07317073170731707	0.024390243902439025	0.0975609756097561	0.07317073170731707	0.0	0.024390243902439025	0.024390243902439025	0.0	0.024390243902439025	0.24390243902439024	0.0	0.0	0.0	0.0	0.0	0.0	0.14634146341463414	0.0	0.0	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0	0.024390243902439025	0.0	0.0
4956_capture	0.0	0.20454545454545456	0.0	0.0	0.0	0.045454545454545456	0.022727272727272728	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.022727272727272728	0.0	0.1590909090909091	0.0	0.045454545454545456	0.0	0.13636363636363635	0.0	0.0	0.022727272727272728	0.0	0.09090909090909091	0.045454545454545456	0.06818181818181818	0.022727272727272728	0.022727272727272728	0.0	0.045454545454545456
4963_lead	0.022222222222222223	0.044444444444444446	0.0	0.022222222222222223	0.022222222222222223	0.1111111111111111	0.0	0.0	0.022222222222222223	0.13333333333333333	0.0	0.022222222222222223	0.06666666666666667	0.0	0.0	0.0	0.08888888888888889	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.0	0.08888888888888889	0.044444444444444446	0.022222222222222223	0.022222222222222223	0.1111111111111111	0.022222222222222223	0.06666666666666667	0.022222222222222223
4969_poke	0.0	0.0	0.04878048780487805	0.0	0.04878048780487805	0.07317073170731707	0.04878048780487805	0.024390243902439025	0.04878048780487805	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.024390243902439025	0.34146341463414637	0.04878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.04878048780487805	0.0	0.0	0.17073170731707318	0.024390243902439025
4973_huddle with	0.0	0.0	0.023809523809523808	0.0	0.0	0.047619047619047616	0.023809523809523808	0.0	0.023809523809523808	0.0	0.0	0.0	0.09523809523809523	0.023809523809523808	0.0	0.047619047619047616	0.07142857142857142	0.023809523809523808	0.023809523809523808	0.0	0.09523809523809523	0.0	0.0	0.0	0.07142857142857142	0.09523809523809523	0.0	0.023809523809523808	0.09523809523809523	0.023809523809523808	0.0	0.19047619047619047
4974_play with	0.0	0.0	0.0	0.0	0.023255813953488372	0.09302325581395349	0.046511627906976744	0.0	0.0	0.5116279069767442	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.13953488372093023	0.0	0.0	0.0	0.023255813953488372	0.0	0.046511627906976744	0.046511627906976744
4975_accompany	0.0	0.0425531914893617	0.0	0.0	0.0	0.0425531914893617	0.06382978723404255	0.0	0.06382978723404255	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.02127659574468085	0.5106382978723404	0.0	0.02127659574468085	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.0425531914893617	0.0	0.0851063829787234	0.0425531914893617	0.0	0.02127659574468085	0.0
4976_accompany	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.11627906976744186	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.2558139534883721	0.0	0.0	0.0	0.13953488372093023	0.0	0.0	0.0	0.0	0.20930232558139536	0.0	0.0	0.046511627906976744	0.0	0.09302325581395349	0.046511627906976744
4978_escape	0.0	0.0	0.0	0.06818181818181818	0.0	0.022727272727272728	0.0	0.0	0.022727272727272728	0.045454545454545456	0.1590909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.022727272727272728	0.0	0.11363636363636363	0.0	0.0	0.3409090909090909	0.0	0.06818181818181818	0.0	0.022727272727272728	0.0	0.022727272727272728	0.022727272727272728	0.06818181818181818	0.0
4979_bother	0.0	0.024390243902439025	0.0	0.0	0.0	0.4634146341463415	0.0	0.0	0.0	0.24390243902439024	0.0	0.024390243902439025	0.04878048780487805	0.024390243902439025	0.0	0.024390243902439025	0.04878048780487805	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.04878048780487805
4980_flirt with	0.0	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.02564102564102564	0.15384615384615385	0.02564102564102564	0.0	0.02564102564102564	0.1794871794871795	0.0	0.3076923076923077	0.0	0.05128205128205128	0.0	0.0	0.0	0.02564102564102564	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.05128205128205128	0.02564102564102564	0.0	0.0	0.0	0.02564102564102564	0.0	0.0
4981_scratch	0.0	0.024390243902439025	0.17073170731707318	0.0	0.0	0.2926829268292683	0.0	0.0	0.024390243902439025	0.0975609756097561	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0975609756097561	0.0	0.0	0.0	0.024390243902439025	0.024390243902439025	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.1951219512195122
4982_capture	0.0	0.08888888888888889	0.022222222222222223	0.0	0.0	0.044444444444444446	0.0	0.022222222222222223	0.044444444444444446	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0	0.0	0.0	0.35555555555555557	0.0	0.022222222222222223	0.0	0.06666666666666667	0.0	0.0	0.0	0.022222222222222223	0.17777777777777778	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.022222222222222223
4983_hit	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.26666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.0	0.24444444444444444	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.022222222222222223	0.044444444444444446	0.1111111111111111	0.0	0.022222222222222223	0.044444444444444446	0.0	0.022222222222222223	0.0
4984_play with	0.0	0.0	0.0	0.0	0.046511627906976744	0.06976744186046512	0.0	0.0	0.0	0.8372093023255814	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372
4985_poke	0.0	0.02127659574468085	0.02127659574468085	0.0	0.0	0.3191489361702128	0.0	0.0	0.0	0.0	0.02127659574468085	0.0	0.0	0.02127659574468085	0.0	0.0	0.0	0.0	0.0	0.14893617021276595	0.0851063829787234	0.0	0.0	0.0	0.0425531914893617	0.23404255319148937	0.0	0.0	0.06382978723404255	0.0	0.0	0.02127659574468085
4986_chase	0.06976744186046512	0.0	0.0	0.046511627906976744	0.0	0.046511627906976744	0.023255813953488372	0.37209302325581395	0.0	0.0	0.046511627906976744	0.0	0.0	0.0	0.2558139534883721	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372
4988_scratch	0.0	0.0	0.0	0.0	0.0	0.1951219512195122	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.04878048780487805	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0	0.0	0.024390243902439025	0.04878048780487805	0.0	0.0	0.3170731707317073	0.0	0.0	0.2926829268292683
4989_argue with	0.0	0.0	0.37777777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3111111111111111	0.1111111111111111	0.0	0.0	0.0	0.022222222222222223	0.13333333333333333	0.0	0.0
4990_mimic	0.0	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.813953488372093	0.06976744186046512	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0
4992_throw	0.041666666666666664	0.0	0.020833333333333332	0.020833333333333332	0.041666666666666664	0.0625	0.020833333333333332	0.0	0.08333333333333333	0.0	0.0	0.0	0.020833333333333332	0.08333333333333333	0.020833333333333332	0.0	0.0	0.020833333333333332	0.0	0.0	0.020833333333333332	0.0	0.041666666666666664	0.0	0.22916666666666666	0.020833333333333332	0.0	0.041666666666666664	0.0	0.0	0.1875	0.020833333333333332
4993_herd	0.06976744186046512	0.0	0.046511627906976744	0.023255813953488372	0.023255813953488372	0.09302325581395349	0.046511627906976744	0.06976744186046512	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.09302325581395349	0.18604651162790697	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.11627906976744186	0.0	0.023255813953488372	0.0	0.0	0.0	0.0	0.0
4994_tickle	0.0	0.0	0.2619047619047619	0.0	0.0	0.2619047619047619	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.19047619047619047	0.023809523809523808	0.0	0.023809523809523808	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285
4995_kiss	0.047619047619047616	0.0	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023809523809523808	0.0	0.023809523809523808	0.0	0.0	0.0	0.0	0.07142857142857142	0.047619047619047616	0.3333333333333333	0.0	0.0	0.0	0.0	0.35714285714285715	0.0	0.0	0.023809523809523808	0.0	0.0	0.047619047619047616
4996_bother	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.4666666666666667	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223	0.0	0.022222222222222223	0.022222222222222223	0.044444444444444446	0.044444444444444446	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.1111111111111111	0.0	0.06666666666666667	0.0	0.0	0.0	0.06666666666666667
4997_huddle with	0.0	0.046511627906976744	0.0	0.0	0.11627906976744186	0.06976744186046512	0.11627906976744186	0.0	0.046511627906976744	0.023255813953488372	0.0	0.06976744186046512	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.11627906976744186	0.20930232558139536	0.023255813953488372	0.023255813953488372	0.0	0.0	0.023255813953488372	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0	0.0	0.023255813953488372	0.0
4998_follow	0.06666666666666667	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.08888888888888889	0.15555555555555556	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.1111111111111111	0.0	0.0	0.06666666666666667	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0
4999_capture	0.046511627906976744	0.046511627906976744	0.023255813953488372	0.0	0.046511627906976744	0.0	0.09302325581395349	0.023255813953488372	0.06976744186046512	0.0	0.0	0.0	0.046511627906976744	0.0	0.2558139534883721	0.046511627906976744	0.0	0.046511627906976744	0.06976744186046512	0.0	0.023255813953488372	0.046511627906976744	0.0	0.0	0.046511627906976744	0.0	0.046511627906976744	0.0	0.0	0.023255813953488372	0.0	0.0
5000_approach	0.02702702702702703	0.2972972972972973	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.1891891891891892	0.0	0.0	0.08108108108108109	0.0	0.05405405405405406	0.0	0.02702702702702703	0.0	0.05405405405405406	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0	0.0	0.0	0.0	0.05405405405405406	0.02702702702702703	0.02702702702702703	0.0	0.02702702702702703	0.0	0.02702702702702703
5001_mimic	0.09090909090909091	0.0	0.13636363636363635	0.045454545454545456	0.022727272727272728	0.022727272727272728	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.022727272727272728	0.022727272727272728	0.0	0.022727272727272728	0.0	0.045454545454545456	0.0	0.3409090909090909	0.0	0.022727272727272728	0.0	0.0	0.0	0.022727272727272728	0.0	0.0
5002_follow	0.044444444444444446	0.0	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.15555555555555556	0.13333333333333333	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.3111111111111111	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.08888888888888889	0.022222222222222223	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5003_block	0.04878048780487805	0.0	0.0	0.04878048780487805	0.04878048780487805	0.024390243902439025	0.0	0.0	0.024390243902439025	0.43902439024390244	0.0	0.04878048780487805	0.0	0.04878048780487805	0.04878048780487805	0.024390243902439025	0.0	0.0	0.0	0.0975609756097561	0.024390243902439025	0.0	0.0	0.024390243902439025	0.04878048780487805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5004_play with	0.044444444444444446	0.0	0.0	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.044444444444444446	0.0	0.022222222222222223	0.4888888888888889	0.0	0.044444444444444446	0.0	0.022222222222222223	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.022222222222222223	0.13333333333333333	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0
5005_hit	0.023255813953488372	0.046511627906976744	0.09302325581395349	0.0	0.023255813953488372	0.16279069767441862	0.046511627906976744	0.023255813953488372	0.0	0.046511627906976744	0.0	0.0	0.09302325581395349	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.0	0.06976744186046512	0.0	0.0	0.0	0.0	0.046511627906976744	0.023255813953488372	0.0	0.16279069767441862	0.0	0.046511627906976744	0.0	0.0
5006_fight	0.044444444444444446	0.0	0.06666666666666667	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.28888888888888886	0.06666666666666667	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0	0.35555555555555557	0.0	0.0	0.0	0.0	0.044444444444444446	0.0	0.044444444444444446
5007_hug	0.044444444444444446	0.022222222222222223	0.022222222222222223	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.022222222222222223	0.022222222222222223	0.0	0.06666666666666667	0.022222222222222223	0.15555555555555556	0.0	0.0	0.022222222222222223	0.13333333333333333	0.044444444444444446	0.022222222222222223	0.044444444444444446	0.0	0.0	0.044444444444444446	0.17777777777777778	0.0	0.0	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0
5009_accompany	0.022222222222222223	0.17777777777777778	0.0	0.0	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.044444444444444446	0.0	0.2	0.0	0.022222222222222223	0.0	0.0	0.2222222222222222	0.0	0.044444444444444446	0.0	0.044444444444444446	0.0	0.044444444444444446
5011_flirt with	0.0	0.046511627906976744	0.046511627906976744	0.023255813953488372	0.046511627906976744	0.16279069767441862	0.0	0.046511627906976744	0.023255813953488372	0.3023255813953488	0.0	0.046511627906976744	0.0	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.023255813953488372	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.046511627906976744	0.0	0.0
5013_kiss	0.02702702702702703	0.05405405405405406	0.08108108108108109	0.0	0.0	0.13513513513513514	0.0	0.0	0.02702702702702703	0.02702702702702703	0.0	0.02702702702702703	0.08108108108108109	0.05405405405405406	0.0	0.0	0.08108108108108109	0.0	0.0	0.13513513513513514	0.0	0.0	0.0	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.0	0.0	0.02702702702702703	0.10810810810810811	0.02702702702702703	0.02702702702702703
5017_hit	0.0	0.1111111111111111	0.0	0.0	0.0	0.06666666666666667	0.0	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.13333333333333333	0.0	0.044444444444444446	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.08888888888888889	0.06666666666666667	0.06666666666666667	0.022222222222222223	0.022222222222222223
5018_push	0.04878048780487805	0.12195121951219512	0.0	0.0	0.0	0.04878048780487805	0.07317073170731707	0.0	0.07317073170731707	0.0	0.0	0.024390243902439025	0.0	0.07317073170731707	0.0	0.0	0.07317073170731707	0.04878048780487805	0.12195121951219512	0.024390243902439025	0.024390243902439025	0.0	0.0	0.0	0.024390243902439025	0.024390243902439025	0.0	0.04878048780487805	0.0975609756097561	0.0	0.024390243902439025	0.024390243902439025
5019_bother	0.024390243902439025	0.14634146341463414	0.0	0.0	0.0	0.0	0.12195121951219512	0.0	0.14634146341463414	0.17073170731707318	0.0	0.0	0.0	0.0	0.0	0.0	0.1951219512195122	0.024390243902439025	0.07317073170731707	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.024390243902439025	0.0	0.024390243902439025
5020_accompany	0.046511627906976744	0.023255813953488372	0.023255813953488372	0.046511627906976744	0.0	0.023255813953488372	0.0	0.13953488372093023	0.11627906976744186	0.0	0.046511627906976744	0.0	0.0	0.0	0.3023255813953488	0.0	0.0	0.0	0.0	0.0	0.0	0.06976744186046512	0.046511627906976744	0.0	0.0	0.023255813953488372	0.046511627906976744	0.046511627906976744	0.0	0.0	0.0	0.0
5021_hit	0.044444444444444446	0.13333333333333333	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.06666666666666667	0.044444444444444446	0.0	0.044444444444444446	0.0	0.022222222222222223	0.0	0.0	0.2222222222222222	0.022222222222222223	0.0	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.044444444444444446	0.1111111111111111	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.0	0.0	0.044444444444444446
5024_block	0.0	0.06666666666666667	0.0	0.0	0.0	0.022222222222222223	0.06666666666666667	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.022222222222222223	0.2222222222222222	0.4888888888888889	0.0	0.06666666666666667	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5025_leave	0.0	0.0	0.023255813953488372	0.18604651162790697	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.09302325581395349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6046511627906976	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.023255813953488372
5026_avoid	0.0	0.0	0.0	0.0425531914893617	0.0	0.0425531914893617	0.02127659574468085	0.0	0.0	0.40425531914893614	0.0	0.2765957446808511	0.0	0.0	0.0	0.02127659574468085	0.0	0.0	0.0	0.06382978723404255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425531914893617	0.0425531914893617	0.0425531914893617
5027_chase	0.06666666666666667	0.022222222222222223	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.08888888888888889	0.0	0.022222222222222223	0.0	0.0	0.0	0.37777777777777777	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.0	0.2	0.0	0.08888888888888889	0.0	0.0	0.044444444444444446	0.0	0.0	0.0	0.0	0.0
5028_flirt with	0.0	0.0	0.022222222222222223	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0	0.022222222222222223	0.3333333333333333	0.0	0.13333333333333333	0.0	0.08888888888888889	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.08888888888888889
5029_scratch	0.0	0.023255813953488372	0.046511627906976744	0.0	0.0	0.06976744186046512	0.0	0.0	0.023255813953488372	0.0	0.0	0.06976744186046512	0.0	0.11627906976744186	0.0	0.0	0.0	0.023255813953488372	0.0	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.046511627906976744	0.0	0.023255813953488372	0.18604651162790697	0.046511627906976744	0.0	0.23255813953488372
5030_chase	0.1111111111111111	0.08888888888888889	0.022222222222222223	0.06666666666666667	0.0	0.044444444444444446	0.0	0.044444444444444446	0.0	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.37777777777777777	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0
5031_examine	0.0	0.0	0.0	0.0	0.045454545454545456	0.09090909090909091	0.0	0.022727272727272728	0.0	0.5909090909090909	0.0	0.20454545454545456	0.0	0.0	0.0	0.022727272727272728	0.0	0.0	0.0	0.0	0.0	0.022727272727272728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5032_accompany	0.2222222222222222	0.044444444444444446	0.022222222222222223	0.0	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.022222222222222223	0.0	0.0	0.0	0.022222222222222223	0.0	0.0	0.3111111111111111	0.0	0.0	0.0	0.0	0.022222222222222223	0.0	0.08888888888888889	0.022222222222222223	0.1111111111111111	0.0	0.0	0.022222222222222223	0.0	0.0	0.0	0.0	0.0
5033_huddle with	0.022222222222222223	0.06666666666666667	0.0	0.0	0.022222222222222223	0.06666666666666667	0.0	0.0	0.022222222222222223	0.0	0.0	0.13333333333333333	0.0	0.022222222222222223	0.022222222222222223	0.0	0.0	0.022222222222222223	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0	0.044444444444444446	0.1111111111111111	0.044444444444444446	0.0	0.0	0.022222222222222223	0.3111111111111111	0.0	0.0
5034_avoid	0.0	0.04878048780487805	0.0	0.1951219512195122	0.0	0.0	0.04878048780487805	0.0	0.04878048780487805	0.12195121951219512	0.14634146341463414	0.14634146341463414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04878048780487805	0.0	0.0	0.1951219512195122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5035_talk to	0.0	0.06976744186046512	0.09302325581395349	0.0	0.0	0.06976744186046512	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.023255813953488372	0.046511627906976744	0.0	0.0	0.0	0.023255813953488372	0.5116279069767442	0.0	0.023255813953488372
5036_examine	0.0425531914893617	0.0425531914893617	0.0	0.02127659574468085	0.06382978723404255	0.0851063829787234	0.0	0.0	0.0	0.2127659574468085	0.0	0.3404255319148936	0.0	0.0	0.0	0.02127659574468085	0.0	0.0	0.02127659574468085	0.0425531914893617	0.0	0.02127659574468085	0.0	0.0	0.02127659574468085	0.02127659574468085	0.0	0.0	0.0	0.0425531914893617	0.0	0.0
5037_push	0.022727272727272728	0.0	0.022727272727272728	0.13636363636363635	0.022727272727272728	0.20454545454545456	0.022727272727272728	0.13636363636363635	0.06818181818181818	0.0	0.06818181818181818	0.022727272727272728	0.0	0.045454545454545456	0.045454545454545456	0.0	0.022727272727272728	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.022727272727272728	0.0	0.0	0.0	0.0	0.022727272727272728	0.0	0.022727272727272728
5038_mimic	0.046511627906976744	0.0	0.046511627906976744	0.023255813953488372	0.0	0.023255813953488372	0.0	0.023255813953488372	0.023255813953488372	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.4186046511627907	0.23255813953488372	0.0	0.0	0.023255813953488372	0.0	0.023255813953488372	0.0	0.0
5039_flirt with	0.02564102564102564	0.05128205128205128	0.02564102564102564	0.02564102564102564	0.0	0.2564102564102564	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.05128205128205128	0.0	0.0	0.0	0.0	0.0	0.1282051282051282	0.0	0.0	0.0	0.0	0.05128205128205128	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.02564102564102564
